"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00427927","1978-03-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3175",",,0","  128",",,0","   -6",",,0",,,,,"  100",",,0,1800",,,,
"USC00427927","1978-03-31","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3073",",,0","  106",",,0","    0",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1978-04-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  140",",,0,1800","   25",",,0"," 3023",",,0","   33",",,0","  -22",",,0",,,,,"   -6",",,0,1800",,,,
"USC00427927","1978-04-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  312",",,0,1800","   76",",,0"," 3099",",,0","   -6",",,0","  -72",",,0",,,,,"  -39",",,0,1800",,,,
"USC00427927","1978-04-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   51",",,0,1800","  254",",,0"," 3353",",,0","   56",",,0","  -67",",,0",,,,,"   11",",,0,1800",,,,
"USC00427927","1978-04-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3353",",,0","   44",",,0","  -39",",,0",,,,,"   33",",,0,1800",,,,
"USC00427927","1978-04-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  305",",,0,1800","  229",",,0"," 3581",",,0","   44",",,0","  -22",",,0",,,,,"   17",",,0,1800",,,,
"USC00427927","1978-04-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3581",",,0","   89",",,0","  -44",",,0",,,,,"   44",",,0,1800",,,,
"USC00427927","1978-04-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   25",",,0,1800","    0",",,0"," 3581",",,0","   72",",,0","  -33",",,0",,,,,"   39",",,0,1800",,,,
"USC00427927","1978-04-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3581",",,0","   94",",,0","  -78",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1978-04-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  102",",,0,1800","  102",",,0"," 3683",",,0","   67",",,0","  -17",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1978-04-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3607",",,0","   83",",,0","  -11",",,0",,,,,"   44",",,0,1800",,,,
"USC00427927","1978-04-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3607",",,0","  100",",,0","  -22",",,0",,,,,"   28",",,0,1800",,,,
"USC00427927","1978-04-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3480",",,0","   67",",,0","  -67",",,0",,,,,"   50",",,0,1800",,,,
"USC00427927","1978-04-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3480",",,0","   56",",,0","  -22",",,0",,,,,"   28",",,0,1800",,,,
"USC00427927","1978-04-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   51",",,0,1800","   25",",,0"," 3505",",,0","   72",",,0","  -11",",,0",,,,,"   39",",,0,1800",,,,
"USC00427927","1978-04-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  127",",,0,1800","    0",",,0"," 3505",",,0","   78",",,0","  -11",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1978-04-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3505",",,0","   67",",,0","  -67",",,0",,,,,"  -28",",,0,1800",,,,
"USC00427927","1978-04-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  340",",,0,1800","  178",",,0"," 3607",",,0","  -28",",,0","  -50",",,0",,,,,"  -44",",,0,1800",,,,
"USC00427927","1978-04-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  152",",,0,1800","   25",",,0"," 3632",",,0","   67",",,0"," -111",",,0",,,,,"   -6",",,0,1800",,,,
"USC00427927","1978-04-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3581",",,0","   94",",,0","  -44",",,0",,,,,"   83",",,0,1800",,,,
"USC00427927","1978-04-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3581",",,0","  106",",,0","  -72",",,0",,,,,"   78",",,0,1800",,,,
"USC00427927","1978-04-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  229",",,0,1800","  152",",,0"," 3734",",,0","   78",",,0","  -67",",,0",,,,,"  -50",",,0,1800",,,,
"USC00427927","1978-04-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   13",",,0,1800","  178",",,0"," 3912",",,0","   39",",,0","  -72",",,0",,,,,"   11",",,0,1800",,,,
"USC00427927","1978-04-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3861",",,0","   78",",,0","  -89",",,0",,,,,"  -67",",,0,1800",,,,
"USC00427927","1978-04-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3810",",,0","  122",",,0","  -67",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1978-04-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 3708",",,0","  100",",,0","    0",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1978-04-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  178",",,0,1800","   25",",,0"," 3683",",,0","   67",",,0","   -6",",,0",,,,,"   33",",,0,1800",,,,
"USC00427927","1978-04-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  152",",,0,1800","    0","T,,0"," 3581",",,0","   44",",,0","  -17",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1978-04-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   76",",,0,1800","   76",",,0"," 3581",",,0","   61",",,0","  -11",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1978-04-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   13",",,0,1800","    0","T,,0"," 3505",",,0","   44",",,0","  -28",",,0",,,,,"   11",",,0,1800",,,,
"USC00427927","1978-04-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  102",",,0,1800","   51",",,0"," 3505",",,0",,,,,,,,,"   33",",,0,1800","    1",",,0",,
"USC00427927","1978-06-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","  128",",,0",,,,,"  172",",,0,1800",,,,
"USC00427927","1978-06-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","  139",",,0",,,,,"  150",",,0,1800",,,,
"USC00427927","1978-06-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  167",",,0","  100",",,0",,,,,"  144",",,0,1800",,,,
"USC00427927","1978-06-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,"  111",",,0,1800",,,,
"USC00427927","1978-06-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-06-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  189",",,0",,,,,,,"  178",",,0,1800",,,,
"USC00427927","1978-06-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-06-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-06-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   78",",,0",,,,,"  211",",,0,1800",,,,
"USC00427927","1978-06-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0",",,0","    0",",,0","  211",",,0","   94",",,0",,,,,"  161",",,0,1800",,,,
"USC00427927","1978-06-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","    6",",,0",,,,,"  139",",,0,1800",,,,
"USC00427927","1978-06-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,"   11",",,0",,,,,,,,,,
"USC00427927","1978-06-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  256",",,0",,,,,,,"  239",",,0,1800",,,,
"USC00427927","1978-06-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-06-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  183",",,0","   94",",,0",,,,,"  172",",,0,1800",,,,
"USC00427927","1978-06-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","   50",",,0",,,,,"  167",",,0,1800",,,,
"USC00427927","1978-06-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  167",",,0","   44",",,0",,,,,"  161",",,0,1800",,,,
"USC00427927","1978-06-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   17",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-06-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","   22",",,0",,,,,"  211",",,0,1800",,,,
"USC00427927","1978-06-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   39",",,0",,,,,"  217",",,0,1800",,,,
"USC00427927","1978-06-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,"  217",",,0,1800",,,,
"USC00427927","1978-06-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","   22",",,0",,,,,"  228",",,0,1800",,,,
"USC00427927","1978-06-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   33",",,0",,,,,"  222",",,0,1800",,,,
"USC00427927","1978-06-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   56",",,0",,,,,"  228",",,0,1800",,,,
"USC00427927","1978-06-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","   44",",,0",,,,,"  211",",,0,1800",,,,
"USC00427927","1978-06-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   39",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-06-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   67",",,0",,,,,"  222",",,0,1800",,,,
"USC00427927","1978-06-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","  128",",,0",,,,,"  222",",,0,1800",,,,
"USC00427927","1978-06-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  261",",,0","  106",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-06-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  256",",,0","   94",",,0",,,,,"  244",",,0,1800",,,,
"USC00427927","1978-07-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  261",",,0","   83",",,0",,,,,"  217",",,0,1800",,,,
"USC00427927","1978-07-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  250",",,0","   89",",,0",,,,,"  239",",,0,1800",,,,
"USC00427927","1978-07-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","  111",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-07-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   94",",,0",,,,,"  194",",,0,1800",,,,
"USC00427927","1978-07-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  222",",,0","   78",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-07-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","   67",",,0",,,,,"  194",",,0,1800",,,,
"USC00427927","1978-07-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","  100",",,0",,,,,"  233",",,0,1800",,,,
"USC00427927","1978-07-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  261",",,0","   89",",,0",,,,,"  244",",,0,1800",,,,
"USC00427927","1978-07-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  272",",,0","   94",",,0",,,,,"  261",",,0,1800",,,,
"USC00427927","1978-07-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  278",",,0","  100",",,0",,,,,"  267",",,0,1800",,,,
"USC00427927","1978-07-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  283",",,0,1800",,,,
"USC00427927","1978-07-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  283",",,0","  106",",,0",,,,,"  272",",,0,1800",,,,
"USC00427927","1978-07-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  294",",,0","  100",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-07-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  306",",,0","   94",",,0",,,,,"  272",",,0,1800",,,,
"USC00427927","1978-07-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  300",",,0","  100",",,0",,,,,"  283",",,0,1800",,,,
"USC00427927","1978-07-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  306",",,0","   89",",,0",,,,,"  261",",,0,1800",,,,
"USC00427927","1978-07-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  294",",,0","   94",",,0",,,,,"  222",",,0,1800",,,,
"USC00427927","1978-07-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  283",",,0","  100",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-07-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  272",",,0","   89",",,0",,,,,"  239",",,0,1800",,,,
"USC00427927","1978-07-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"  250",",,0,1800",,,,
"USC00427927","1978-07-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  272",",,0","  100",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-07-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  283",",,0","   94",",,0",,,,,"  261",",,0,1800",,,,
"USC00427927","1978-07-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  294",",,0","  106",",,0",,,,,"  272",",,0,1800",,,,
"USC00427927","1978-07-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  317",",,0","  111",",,0",,,,,"  283",",,0,1800",,,,
"USC00427927","1978-07-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  294",",,0","   94",",,0",,,,,"  272",",,0,1800",,,,
"USC00427927","1978-07-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  289",",,0","  106",",,0",,,,,"  272",",,0,1800",,,,
"USC00427927","1978-07-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  294",",,0","   83",",,0",,,,,"  283",",,0,1800",,,,
"USC00427927","1978-07-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  306",",,0","  100",",,0",,,,,"  272",",,0,1800",,,,
"USC00427927","1978-07-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  294",",,0","   89",",,0",,,,,"  278",",,0,1800",,,,
"USC00427927","1978-07-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  289",",,0","  100",",,0",,,,,"  261",",,0,1800",,,,
"USC00427927","1978-07-31","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  283",",,0","  106",",,0",,,,,"  244",",,0,1800",,,,
"USC00427927","1978-08-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  261",",,0","  111",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-08-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  272",",,0","  117",",,0",,,,,"  244",",,0,1800",,,,
"USC00427927","1978-08-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  261",",,0","   89",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-08-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  272",",,0","  100",",,0",,,,,"  267",",,0,1800",,,,
"USC00427927","1978-08-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-08-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  278",",,0","  111",",,0",,,,,"  267",",,0,1800",,,,
"USC00427927","1978-08-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  289",",,0","  128",",,0",,,,,"  261",",,0,1800",,,,
"USC00427927","1978-08-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  283",",,0","  122",",,0",,,,,"  278",",,0,1800",,,,
"USC00427927","1978-08-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  283",",,0","  117",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-08-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  278",",,0","  106",",,0",,,,,"  267",",,0,1800",,,,
"USC00427927","1978-08-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,"    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,"  250",",,0,1800",,,,
"USC00427927","1978-08-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,"    0",",,0","    0",",,0","  256",",,0","   89",",,0",,,,,"  239",",,0,1800",,,,
"USC00427927","1978-08-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,"    0",",,0","    0",",,0","  244",",,0","   78",",,0",,,,,"  111",",,0,1800",,,,
"USC00427927","1978-08-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-08-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,"    0",",,0","    0",",,0","  178",",,0","    0",",,0","    5",",,0","  201",",,0","   56",",,0,1800",,,,
"USC00427927","1978-08-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   11",",,0",,,,,"  194",",,0,1800",,,,
"USC00427927","1978-08-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,"   72",",,0,1800",,,,
"USC00427927","1978-08-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  128",",,0","    0",",,0",,,,,"  122",",,0,1800",,,,
"USC00427927","1978-08-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  189",",,0","   11",",,0",,,,,"  183",",,0,1800",,,,
"USC00427927","1978-08-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  200",",,0","    6",",,0",,,,,"  189",",,0,1800",,,,
"USC00427927","1978-08-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   17",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-08-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  222",",,0","   39",",,0",,,,,"  211",",,0,1800",,,,
"USC00427927","1978-08-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","   56",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-08-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  256",",,0","   72",",,0",,,,,"  222",",,0,1800",,,,
"USC00427927","1978-08-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  222",",,0","    6",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-08-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","   17",",,0",,,,,"  211",",,0,1800",,,,
"USC00427927","1978-08-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","   44",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-08-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","   67",",,0",,,,,"  178",",,0,1800",,,,
"USC00427927","1978-08-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   67",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-08-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","   67",",,0",,,,,"  228",",,0,1800",,,,
"USC00427927","1978-08-31","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  256",",,0","   72",",,0",,,,,"  244",",,0,1800",,,,
"USC00427927","1978-09-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  267",",,0","   61",",,0",,,,,"  244",",,0,1800",,,,
"USC00427927","1978-09-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  256",",,0","   22",",,0",,,,,"  233",",,0,1800",,,,
"USC00427927","1978-09-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  272",",,0","   11",",,0",,,,,"  261",",,0,1800",,,,
"USC00427927","1978-09-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  278",",,0","   28",",,0",,,,,"  267",",,0,1800",,,,
"USC00427927","1978-09-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  300",",,0","   50",",,0",,,,,"  256",",,0,1800",,,,
"USC00427927","1978-09-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  289",",,0","   83",",,0",,,,,"  233",",,0,1800",,,,
"USC00427927","1978-09-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  233",",,0","   61",",,0",,,,,"  183",",,0,1800",,,,
"USC00427927","1978-09-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   13",",,0,1800",,,,,"  239",",,0","   39",",,0",,,,,"  139",",,0,1800",,,,
"USC00427927","1978-09-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  206",",,0","   28",",,0",,,,,"  161",",,0,1800",,,,
"USC00427927","1978-09-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  183",",,0","   17",",,0",,,,,"  117",",,0,1800",,,,
"USC00427927","1978-09-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  206",",,0","   -6",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1978-09-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"   72",",,0","  -11",",,0",,,,,"   61",",,0,1800",,,,
"USC00427927","1978-09-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  100",",,0","   -6",",,0",,,,,"   89",",,0,1800",,,,
"USC00427927","1978-09-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  144",",,0","    6",",,0",,,,,"  133",",,0,1800",,,,
"USC00427927","1978-09-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  161",",,0","    0",",,0",,,,,"  139",",,0,1800",,,,
"USC00427927","1978-09-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  144",",,0","  -11",",,0",,,,,"  111",",,0,1800",,,,
