"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00427924","1982-05-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  112",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427924","1982-05-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   89",",,0,1800","  102",",,0","  102",",,0",,,,,,,,,,,,,,
"USC00427924","1982-05-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427924","1982-05-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","P,,0",,,,,,,,,"    1",",,0",,,,,"    1",",,0"
"USC00427924","1982-05-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","P,,0",,,,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-06-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0",",,0",,,,,,,,,,,,,,
"USC00427924","1982-06-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  114",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   94",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   97",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   64",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   36",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    3",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-06-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-06-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   99",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-06-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-06-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0","P,,0","    0",",,0",,,,,,,"    1",",,0","    1",",,0",,,,
"USC00427924","1982-07-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   81",",,0,1800","    0","P,,0","    0","P,,0",,,,,"    1",",,0","    1",",,0",,,,,,
"USC00427924","1982-07-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   36",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   74",",,0,1800","    0","P,,0","    0","P,,0",,,,,"    1",",,0","    1",",,0","    1",",,0",,,,
"USC00427924","1982-07-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  183",",,0,1800","    0","P,,0","    0","P,,0",,,,,"    1",",,0","    1",",,0","    1",",,0",,,,
"USC00427924","1982-07-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   66",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   30",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   53",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   13",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    5",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    8",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    5",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   25",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   64",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   25",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-07-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   28",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-07-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   25",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   43",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   25",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   33",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   18",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-08-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   81",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   41",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   56",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   46",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   36",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   64",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   79",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  191",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   56",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   10",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  287",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  493",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   79",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  257",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  191",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-09-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  127",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00427924","1982-10-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  406",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   25",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   76",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    8",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   69",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   51",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  302",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  117",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-10-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  135",",,0,1800",,,,,,,,,,,,,,,,,,
"USC00427924","1982-11-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-11-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-11-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-11-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-11-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","P,,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
