"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1UTSM0012","2021-04-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-04-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-04-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-04-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   74",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-04-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   25",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-04-29","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-04-30","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-05","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-07","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   30",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-09","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-10","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N","    0","T,,N",,,,,,,,,"    0","T,,N"
"US1UTSM0012","2021-05-11","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N","    0","T,,N",,,,,,,,,"    0","T,,N"
"US1UTSM0012","2021-05-12","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-13","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-14","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-15","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-16","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-17","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   64",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-18","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  185",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-19","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-20","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-21","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-22","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   58",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-05-23","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   30",",,N","    0","T,,N",,,,,,,,,"    0","T,,N"
"US1UTSM0012","2021-05-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   28",",,N","    0","T,,N",,,,,,,,,"    0","T,,N"
"US1UTSM0012","2021-05-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-05-31","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   48",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-06-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-07","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-15","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-16","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-17","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-18","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-19","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-06-20","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-21","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-22","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-23","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-06-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   69",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-06-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-06-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-29","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-06-30","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   10",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-05","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-09","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-10","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-11","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-12","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-13","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-14","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-15","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-16","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-18","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-19","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-20","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   13",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-21","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-22","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-23","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   13",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-07-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-29","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   13",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-30","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   97",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-07-31","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  211",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  104",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    5",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-05","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   33",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-07","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-09","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-17","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US",,,,,,,"    8",",,N","    0",",,N",,,,
"US1UTSM0012","2021-08-18","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  122",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-19","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  279",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-20","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   28",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-21","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    3",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-22","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  208",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-23","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   20",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-08-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-29","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-30","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-08-31","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   13",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-09-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-05","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-07","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-09","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-10","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-11","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    8",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-09-12","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    8",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-09-13","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-14","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-15","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-16","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-17","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-18","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   10",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-09-19","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   10",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-09-20","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-22","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-23","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-09-29","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   46",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-09-30","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-05","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    5",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-07","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   36",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   23",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-09","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  236",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-10","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    8",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-11","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-12","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  287",",,N","   84",",,N","   84",",,N",,,,,,,"  191",",,N"
"US1UTSM0012","2021-10-13","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   38",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-14","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   10",",,N","   25",",,N",,,,,,,,,"   13",",,N"
"US1UTSM0012","2021-10-15","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   10",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-16","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-17","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-18","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-19","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   91",",,N","  102",",,N",,,,,,,,,"   76",",,N"
"US1UTSM0012","2021-10-20","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    8",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-21","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-22","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-23","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-24","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   20",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-25","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-10-26","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  234",",,N","    0","T,,N",,,,,,,,,,
"US1UTSM0012","2021-10-27","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   10",",,N","    0","T,,N",,,,,,,,,,
"US1UTSM0012","2021-10-28","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-29","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-30","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-10-31","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-01","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0","T,,N",,,,,,,,,,,,
"US1UTSM0012","2021-11-02","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   23",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-11-03","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","   23",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-11-04","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-05","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-06","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-07","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-08","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-09","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-10","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","  112",",,N",,,,,,,,,,,,
"US1UTSM0012","2021-11-11","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
"US1UTSM0012","2021-11-12","40.67534","-111.49992","2051.9","PARK CITY 1.4 NNW, UT US","    0",",,N","    0",",,N",,,,,,,,,,
